637641175948763136	neutral
637651487762554881	neutral
637666734300905472	negative
637668142110654468	neutral
637708370129125377	positive
637807521500020737	negative
637857585652076544	neutral
637859860017647616	neutral
637923877423742977	neutral
638045103861465088	neutral
638141885022736385	positive
638159273072062464	positive
638172841284866053	neutral
638175116145377280	positive
638198267013169153	positive
638218790539407360	neutral
638270737502105600	neutral
638393198201696256	positive
638394988892520448	neutral
638399901349621760	negative
638453810093006848	positive
638481185275052032	neutral
638575315770478593	positive
638626774503415808	positive
638640306905190400	neutral
638775649193361409	negative
638783969568366593	negative
638797155428339712	neutral
638813699927621632	positive
638822443352612864	positive
638823054353694720	neutral
638890534073954304	neutral
638901502791184384	neutral
639074935240065024	neutral
639087527165497344	neutral
639093319516205057	positive
639093919024742400	negative
639121090652930048	neutral
639162337513988097	positive
639191969349148672	positive
639234985568960512	neutral
639284990036078592	neutral
639331098372124672	neutral
639607684833128449	neutral
639703605705113600	neutral
639708225927929856	neutral
639713042201190400	neutral
639768346708185089	neutral
639820972766445568	neutral
639867771812188160	negative
639894389716856832	neutral
639899871550537728	positive
639948495990976513	neutral
639967215069040642	neutral
640137904149393408	neutral
640156377244127232	neutral
640170970603474944	positive
640209445763567616	positive
640213874793410560	positive
640254617750671364	neutral
640271739486883842	positive
640290626756476928	positive
640305092827070464	positive
640337021215604740	neutral
640343783956213760	neutral
640356367031623680	positive
640543554574520321	positive
640547904004816896	positive
640553827448586240	positive
640594318298869760	neutral
640640375980343296	positive
640645857449127936	positive
640718570452860928	neutral
640719522387771393	neutral
640749097029255168	positive
640749596336095232	positive
640774100919554049	negative
640864171203014657	neutral
640912226497392640	positive
641119538277404672	positive
641146360356544512	negative
641154359292784640	negative
641158545228980224	positive
641163114801598464	positive
641170873962008576	positive
641265496109785088	neutral
641292853927354368	neutral
641296016788996096	positive
641330259644784642	positive
641355475611553792	neutral
641372765568811008	positive
641374857356267520	positive
641388155275362304	positive
641404549484273664	neutral
641518156855377920	negative
641560678696882176	positive
641639801871970304	positive
641658506362249216	neutral
641658799892230148	positive
641673714619273216	neutral
640720177919827968	positive
640723876402434048	positive
640730331910311936	positive
640731368222121984	positive
640733634899501056	positive
640747308192149504	positive
640750947946246144	positive
640771948377735168	positive
640780161554751488	neutral
640812312094314496	positive
640824468806348800	neutral
640838335188103168	positive
640858069161897985	positive
640858420476641280	positive
640873454422593536	positive
640874503262863360	positive
640904197165199360	positive
640912711447113728	positive
640922342533693440	positive
640924984001429504	positive
640942957563092992	neutral
640946794923446272	negative
640972274917580800	positive
640976599907635200	positive
640983469707927553	positive
641012095601872898	neutral
641020758437830656	positive
641029007765577728	positive
641045779419803648	positive
641065980580495360	positive
641067009313079296	positive
641081239831711744	positive
641118745851744256	positive
641126573492555776	neutral
641137115577884672	positive
641146368078168064	positive
641146612010610688	positive
641151539822792704	positive
641163697709260800	negative
641170452686237696	neutral
641171546581651456	positive
