434314703540846592	negative
437605331414573056	neutral
437424096238792704	negative
436835928733388800	negative
435670962327941120	negative
426860451176402944	positive
436698945432326144	neutral
430770577838968832	negative
428714340964130816	positive
432245861041463296	negative
429988823750025216	positive
435396355679596544	negative
430078639125037057	negative
437042450797191169	positive
429013774108860416	negative
430241910461300736	negative
427922628993900544	neutral
436955745628991488	positive
429573944417746944	positive
437955988130635776	positive
429349183829868545	positive
435260732104388610	positive
430119001369214976	positive
430685434893844480	negative
428008331416829952	negative
426805250326929408	positive
431283176796082176	positive
427670099177119744	negative
437286386891497472	neutral
425015646079184896	neutral
424986905432702976	negative
428754933685313536	positive
435439823629713409	neutral
426652837356257280	positive
433851246181888000	positive
437774051051048960	positive
435322439791169536	neutral
434913427325087744	negative
436681191681302528	negative
432366179551023104	positive
427868014856265728	negative
435271122456563713	neutral
433031806493798401	positive
427660539158724608	positive
435606966556037120	neutral
426752783094534144	negative
438665331733590016	negative
438616417408004096	negative
433824995500777472	positive
428336841037602816	negative
434181981006331904	negative
426895856793833472	negative
425369125020381185	positive
430888699052965888	negative
425272372158283776	negative
427552444462428160	positive
437202103841591297	positive
432737857317261312	negative
430236236637147136	neutral 
438690481107529728	negative
431981672611852288	negative
427312396701429761	negative
437577425384255488	negative
435378745780629504	neutral
427896707280814080	positive
438228422587076608	positive
430505532781506560	positive
428024257692848128	neutral
428494896555913216	negative
432028941168431104	negative
427146086826774528	negative
434359091432267776	negative
435216858627596288	negative
433060801939640320	neutral
425358792617111552	negative
431969429443055617	positive
430328616866836480	positive
429911838206074883	negative
426753365918629888	positive
431576701735563264	positive
432674315922726912	negative
427795043961671680	positive
438162644999360512	positive
425691884162646016	negative
426492205143183361	negative
434472369948991488	positive
