619950566786113536	neutral	
619969366986235905	neutral	
619971047195045888	negative
619974445185302528	neutral	
619987808317407232	positive	
619994586182619136	positive	
619998879447162881	positive	
619999109991284737	neutral	
620013074272137216	positive	
620015047889154048	neutral	
620015649151021056	neutral	
620017122081685504	neutral	
620023409901043712	neutral	
620024331322699776	neutral	
620027768131203072	positive	
620031929182621696	neutral	
620033827046596608	neutral	
620035146083880961	neutral	
620040573395701760	neutral	
620045069605691392	neutral	
620045849373093892	positive	
620045999977963520	neutral	
620056364149309441	positive	
620056577341562884	positive	
620060010396041216	neutral	
620063502682599425	positive	
620064098731073536	neutral	
620067692066828288	negative	
620068767930802177	neutral	
620073648255168512	positive	
620076360040583169	neutral	
620080951708651520	positive	
620084129640546304	neutral	
620099074679701509	negative	
620111581230149632	neutral	
620125231164715008	positive	
620131126888132608	neutral	
620133093005856768	neutral	
620133289668407296	neutral	
620149443191533568	negative	
620152459676282880	negative	
620156193026252801	positive	
620163205327773696	neutral	
620166981614968832	positive	
620170215507292160	negative	
620173983179231232	positive	
620192443204546560	neutral	
620201635013337088	negative	
620208590951960576	negative	
620237663170228224	positive	
620266119056740352	neutral	
620267832614518784	positive	
620279295169200129	negative	
620295060756787200	negative	
620302439456092160	positive	
620325254259429377	positive	
620328475325378560	positive	
620329365948223490	neutral	
620331316597391361	negative	
620334013320818688	neutral	
620335227890630656	neutral	
620338691488268288	neutral	
620342289995558912	negative	
620344813552951296	positive	
620360837497229313	neutral	
620365530017472513	positive	
620372854501015552	neutral	
620377309825134592	positive	
620380830989336576	neutral	
620381355117907968	positive	
620383113571618816	positive	
620385344010252288	neutral	
620386720152973316	neutral	
620398950533632000	positive	
620402199240151040	negative	
620403152697753601	negative	
620411093656035328	neutral	
620412649214484480	negative	
620414827547066368	positive	
620416297382252544	positive	
620416711003623429	neutral	
620419137018429441	negative	
620419644877180928	neutral	
620422456474386432	positive	
620423046109597696	positive	
620423609870364672	negative	
620426963472134144	negative	
620427207274422272	negative	
620427294075584512	neutral	
620428030188589057	positive	
620428257045778432	neutral	
620428713365078016	positive	
620429925498114048	neutral	
620431875945840640	neutral	
620432784390266880	neutral	
620434259405373441	neutral	
620435978201632769	positive	
620436097537978368	positive	
620436233425059840	neutral	
620437207581495298	positive	
620437987193569280	negative	
620438731992862720	positive	
620443259458990080	negative	
620449026186575872	neutral	
620449927492059137	positive	
620451684511260672	neutral	
620451697475719173	positive	
620456013582368768	neutral	
620463438083551232	positive	
620464868433367041	neutral	
620467935174209536	neutral	
620470107156824064	negative	
620470689850597377	neutral	
620472962433568768	neutral	
620481359555891200	neutral	
620481943373615104	positive	
620485556833812480	neutral	
620490321688952832	neutral	
620493452539662337	neutral	
620509902167879680	neutral	
620511335512608769	negative	
620513274828861440	positive	
620515251822440448	positive	
620515322223796224	neutral	
620519869927280645	positive	
620534937406558208	positive	
620548396529618944	negative	
620549001184694272	neutral	
620551647824084992	neutral	
620552365096206336	positive	
620553369862672384	positive	
620556114665566208	positive	
620556893954641921	positive	
620561982303793152	neutral	
620565929798279169	neutral	
620568407063310338	neutral	
620569168757178368	neutral	
620575691868758016	neutral	
620577402293481472	positive	
620580732335996928	neutral	
620581212848017408	positive	
620581905101135872	neutral	
620587148262010880	neutral	
