619950566786113536	positive	
619969366986235905	positive	
619971047195045888	positive	
619974445185302528	positive	
619987808317407232	positive	
619994586182619136	positive	
619998879447162881	positive	
619999109991284737	positive	
620013074272137216	positive	
620015047889154048	positive	
620015649151021056	positive	
620017122081685504	positive	
620023409901043712	positive	
620024331322699776	positive	
620027768131203072	positive	
620031929182621696	positive	
620033827046596608	positive	
620035146083880961	positive	
620040573395701760	positive	
620045069605691392	positive	
620045849373093892	positive	
620045999977963520	positive	
620056364149309441	positive	
620056577341562884	positive	
620060010396041216	positive	
620063502682599425	positive	
620064098731073536	positive	
620067692066828288	positive	
620068767930802177	positive	
620073648255168512	positive	
620076360040583169	positive	
620080951708651520	positive	
620084129640546304	positive	
620099074679701509	positive	
620111581230149632	positive	
620125231164715008	positive	
620131126888132608	positive	
620133093005856768	positive	
620133289668407296	positive	
620149443191533568	positive	
620152459676282880	positive	
620156193026252801	positive	
620163205327773696	positive	
620166981614968832	positive	
620170215507292160	positive	
620173983179231232	positive	
620192443204546560	positive	
620201635013337088	positive	
620208590951960576	positive	
620237663170228224	positive	
620266119056740352	positive	
620267832614518784	positive	
620279295169200129	positive	
620295060756787200	positive	
620302439456092160	positive	
620325254259429377	positive	
620328475325378560	positive	
620329365948223490	positive	
620331316597391361	positive	
620334013320818688	positive	
620335227890630656	positive	
620338691488268288	positive	
620342289995558912	positive	
620344813552951296	positive	
620360837497229313	positive	
620365530017472513	positive	
620372854501015552	positive	
620377309825134592	positive	
620380830989336576	positive	
620381355117907968	positive	
620383113571618816	positive	
620385344010252288	positive	
620386720152973316	positive	
620398950533632000	positive	
620402199240151040	positive	
620403152697753601	positive	
620411093656035328	positive	
620412649214484480	positive	
620414827547066368	positive	
620416297382252544	positive	
620416711003623429	positive	
620419137018429441	positive	
620419644877180928	positive	
620422456474386432	positive	
620423046109597696	positive	
620423609870364672	positive	
620426963472134144	positive	
620427207274422272	positive	
620427294075584512	positive	
620428030188589057	positive	
620428257045778432	positive	
620428713365078016	positive	
620429925498114048	positive	
620431875945840640	positive	
620432784390266880	positive	
620434259405373441	positive	
620435978201632769	positive	
620436097537978368	positive	
620436233425059840	positive	
620437207581495298	positive	
620437987193569280	positive	
