637641175948763136	sony	1
637651487762554881	sony	0
637666734300905472	sony	-1
637668142110654468	sony	1
637708370129125377	sony	1
637807521500020737	sony	-1
637857585652076544	sony	0
637859860017647616	sony	0
637923877423742977	sony	0
638045103861465088	sony	0
638141885022736385	sony	1
638159273072062464	sony	1
638172841284866053	sony	0
638175116145377280	sony	1
638198267013169153	sony	1
638218790539407360	sony	0
638270737502105600	sony	0
638393198201696256	sony	1
638394988892520448	sony	0
638399901349621760	sony	-1
638453810093006848	sony	1
638481185275052032	sony	0
638575315770478593	sony	0
638626774503415808	sony	1
638640306905190400	sony	-1
638775649193361409	sony	-1
638783969568366593	sony	-1
638797155428339712	sony	-1
638813699927621632	sony	1
638822443352612864	sony	1
638823054353694720	sony	1
638890534073954304	sony	0
638901502791184384	sony	1
639074935240065024	sony	0
639087527165497344	sony	0
639093319516205057	sony	1
639093919024742400	sony	-2
639121090652930048	sony	0
639162337513988097	sony	1
639191969349148672	sony	0
639234985568960512	sony	0
639284990036078592	sony	0
639331098372124672	sony	1
639607684833128449	sony	0
639703605705113600	sony	0
639708225927929856	sony	0
639713042201190400	sony	-1
639768346708185089	sony	0
639820972766445568	sony	0
639867771812188160	sony	-1
639894389716856832	sony	1
639899871550537728	sony	0
639948495990976513	sony	0
639967215069040642	sony	0
640137904149393408	sony	0
640156377244127232	sony	0
640170970603474944	sony	1
640209445763567616	sony	1
640213874793410560	sony	1
640254617750671364	sony	0
640271739486883842	sony	1
640290626756476928	sony	1
640305092827070464	sony	1
640337021215604740	sony	1
640343783956213760	sony	-1
640356367031623680	sony	1
640543554574520321	sony	1
640547904004816896	sony	1
640553827448586240	sony	1
640594318298869760	sony	0
640640375980343296	sony	1
640645857449127936	sony	1
640718570452860928	sony	1
640719522387771393	sony	1
640749097029255168	sony	1
640749596336095232	sony	1
640774100919554049	sony	-1
640864171203014657	sony	1
640912226497392640	sony	1
641119538277404672	sony	1
641146360356544512	sony	-1
641154359292784640	sony	0
641158545228980224	sony	1
641163114801598464	sony	1
641170873962008576	sony	1
641265496109785088	sony	0
641292853927354368	sony	0
641296016788996096	sony	1
641330259644784642	sony	1
641355475611553792	sony	0
641372765568811008	sony	1
641374857356267520	sony	1
641388155275362304	sony	1
641404549484273664	sony	0
641518156855377920	sony	-1
641560678696882176	sony	0
641639801871970304	sony	1
641658506362249216	sony	1
641658799892230148	sony	1
641673714619273216	sony	0
640720177919827968	star wars	1
640723876402434048	star wars	2
640730331910311936	star wars	1
640731368222121984	star wars	2
640733634899501056	star wars	1
640747308192149504	star wars	1
640750947946246144	star wars	1
640771948377735168	star wars	1
640780161554751488	star wars	0
640812312094314496	star wars	1
640824468806348800	star wars	1
640838335188103168	star wars	1
640858069161897985	star wars	2
640858420476641280	star wars	1
640873454422593536	star wars	1
640874503262863360	star wars	0
640904197165199360	star wars	1
640912711447113728	star wars	1
640922342533693440	star wars	1
640924984001429504	star wars	1
640942957563092992	star wars	1
640946794923446272	star wars	-1
640972274917580800	star wars	1
640976599907635200	star wars	1
640983469707927553	star wars	1
641012095601872898	star wars	0
641020758437830656	star wars	1
641029007765577728	star wars	1
641045779419803648	star wars	1
641065980580495360	star wars	1
641067009313079296	star wars	1
641081239831711744	star wars	2
641118745851744256	star wars	1
641126573492555776	star wars	1
641137115577884672	star wars	1
641146368078168064	star wars	1
641146612010610688	star wars	1
641151539822792704	star wars	0
641163697709260800	star wars	1
641170452686237696	star wars	1
641171546581651456	star wars	1
641178228099411968	star wars	1
641182264655654912	star wars	1
641190959947096064	star wars	1
641195314309939200	star wars	1
641203385505591297	star wars	1
641205515947786240	star wars	0
641221882155540480	star wars	1
641225246385815552	star wars	1
641253126582865920	star wars	1
641256829557862400	star wars	1
